"date_id";"date";"timestamp";"weekend";"day_of_week";"month";"month_day";"year";"week_starting_monday"
1936;"2015-04-21";1429554600;"Weekday";"Tuesday";"April";21;2015;"17"
1937;"2015-04-22";1429641000;"Weekday";"Wednesday";"April";22;2015;"17"
1938;"2015-04-23";1429727400;"Weekday";"Thursday";"April";23;2015;"17"
1939;"2015-04-24";1429813800;"Weekday";"Friday";"April";24;2015;"17"
1940;"2015-04-25";1429900200;"Weekend";"Saturday";"April";25;2015;"17"
1941;"2015-04-26";1429986600;"Weekend";"Sunday";"April";26;2015;"17"
1942;"2015-04-27";1430073000;"Weekday";"Monday";"April";27;2015;"18"
1943;"2015-04-28";1430159400;"Weekday";"Tuesday";"April";28;2015;"18"
1944;"2015-04-29";1430245800;"Weekday";"Wednesday";"April";29;2015;"18"
1945;"2015-04-30";1430332200;"Weekday";"Thursday";"April";30;2015;"18"
1946;"2015-05-01";1430418600;"Weekday";"Friday";"May";1;2015;"18"
1947;"2015-05-02";1430505000;"Weekend";"Saturday";"May";2;2015;"18"
1948;"2015-05-03";1430591400;"Weekend";"Sunday";"May";3;2015;"18"
1949;"2015-05-04";1430677800;"Weekday";"Monday";"May";4;2015;"19"
1950;"2015-05-05";1430764200;"Weekday";"Tuesday";"May";5;2015;"19"
1951;"2015-05-06";1430850600;"Weekday";"Wednesday";"May";6;2015;"19"
1952;"2015-05-07";1430937000;"Weekday";"Thursday";"May";7;2015;"19"
1953;"2015-05-08";1431023400;"Weekday";"Friday";"May";8;2015;"19"
1954;"2015-05-09";1431109800;"Weekend";"Saturday";"May";9;2015;"19"
1955;"2015-05-10";1431196200;"Weekend";"Sunday";"May";10;2015;"19"
1956;"2015-05-11";1431282600;"Weekday";"Monday";"May";11;2015;"20"
1957;"2015-05-12";1431369000;"Weekday";"Tuesday";"May";12;2015;"20"
1958;"2015-05-13";1431455400;"Weekday";"Wednesday";"May";13;2015;"20"
1959;"2015-05-14";1431541800;"Weekday";"Thursday";"May";14;2015;"20"
1960;"2015-05-15";1431628200;"Weekday";"Friday";"May";15;2015;"20"
1961;"2015-05-16";1431714600;"Weekend";"Saturday";"May";16;2015;"20"
1962;"2015-05-17";1431801000;"Weekend";"Sunday";"May";17;2015;"20"
1963;"2015-05-18";1431887400;"Weekday";"Monday";"May";18;2015;"21"
1964;"2015-05-19";1431973800;"Weekday";"Tuesday";"May";19;2015;"21"
1965;"2015-05-20";1432060200;"Weekday";"Wednesday";"May";20;2015;"21"
1966;"2015-05-21";1432146600;"Weekday";"Thursday";"May";21;2015;"21"
1967;"2015-05-22";1432233000;"Weekday";"Friday";"May";22;2015;"21"
1968;"2015-05-23";1432319400;"Weekend";"Saturday";"May";23;2015;"21"
1969;"2015-05-24";1432405800;"Weekend";"Sunday";"May";24;2015;"21"
1970;"2015-05-25";1432492200;"Weekday";"Monday";"May";25;2015;"22"
1971;"2015-05-26";1432578600;"Weekday";"Tuesday";"May";26;2015;"22"
1972;"2015-05-27";1432665000;"Weekday";"Wednesday";"May";27;2015;"22"
1973;"2015-05-28";1432751400;"Weekday";"Thursday";"May";28;2015;"22"
1974;"2015-05-29";1432837800;"Weekday";"Friday";"May";29;2015;"22"
1975;"2015-05-30";1432924200;"Weekend";"Saturday";"May";30;2015;"22"
1976;"2015-05-31";1433010600;"Weekend";"Sunday";"May";31;2015;"22"
1977;"2015-06-01";1433097000;"Weekday";"Monday";"June";1;2015;"23"
1978;"2015-06-02";1433183400;"Weekday";"Tuesday";"June";2;2015;"23"
1979;"2015-06-03";1433269800;"Weekday";"Wednesday";"June";3;2015;"23"
1980;"2015-06-04";1433356200;"Weekday";"Thursday";"June";4;2015;"23"
1981;"2015-06-05";1433442600;"Weekday";"Friday";"June";5;2015;"23"
1982;"2015-06-06";1433529000;"Weekend";"Saturday";"June";6;2015;"23"
1983;"2015-06-07";1433615400;"Weekend";"Sunday";"June";7;2015;"23"
1984;"2015-06-08";1433701800;"Weekday";"Monday";"June";8;2015;"24"
1985;"2015-06-09";1433788200;"Weekday";"Tuesday";"June";9;2015;"24"
1986;"2015-06-10";1433874600;"Weekday";"Wednesday";"June";10;2015;"24"
1987;"2015-06-11";1433961000;"Weekday";"Thursday";"June";11;2015;"24"
1988;"2015-06-12";1434047400;"Weekday";"Friday";"June";12;2015;"24"
1989;"2015-06-13";1434133800;"Weekend";"Saturday";"June";13;2015;"24"
1990;"2015-06-14";1434220200;"Weekend";"Sunday";"June";14;2015;"24"
1991;"2015-06-15";1434306600;"Weekday";"Monday";"June";15;2015;"25"
1992;"2015-06-16";1434393000;"Weekday";"Tuesday";"June";16;2015;"25"
1993;"2015-06-17";1434479400;"Weekday";"Wednesday";"June";17;2015;"25"
1994;"2015-06-18";1434565800;"Weekday";"Thursday";"June";18;2015;"25"
1995;"2015-06-19";1434652200;"Weekday";"Friday";"June";19;2015;"25"
1996;"2015-06-20";1434738600;"Weekend";"Saturday";"June";20;2015;"25"
1997;"2015-06-21";1434825000;"Weekend";"Sunday";"June";21;2015;"25"
1998;"2015-06-22";1434911400;"Weekday";"Monday";"June";22;2015;"26"
1999;"2015-06-23";1434997800;"Weekday";"Tuesday";"June";23;2015;"26"
2000;"2015-06-24";1435084200;"Weekday";"Wednesday";"June";24;2015;"26"
2001;"2015-06-25";1435170600;"Weekday";"Thursday";"June";25;2015;"26"
2002;"2015-06-26";1435257000;"Weekday";"Friday";"June";26;2015;"26"
2003;"2015-06-27";1435343400;"Weekend";"Saturday";"June";27;2015;"26"
2004;"2015-06-28";1435429800;"Weekend";"Sunday";"June";28;2015;"26"
2005;"2015-06-29";1435516200;"Weekday";"Monday";"June";29;2015;"27"
2006;"2015-06-30";1435602600;"Weekday";"Tuesday";"June";30;2015;"27"
2007;"2015-07-01";1435689000;"Weekday";"Wednesday";"July";1;2015;"27"
2008;"2015-07-02";1435775400;"Weekday";"Thursday";"July";2;2015;"27"
2009;"2015-07-03";1435861800;"Weekday";"Friday";"July";3;2015;"27"
2010;"2015-07-04";1435948200;"Weekend";"Saturday";"July";4;2015;"27"
2011;"2015-07-05";1436034600;"Weekend";"Sunday";"July";5;2015;"27"
2012;"2015-07-06";1436121000;"Weekday";"Monday";"July";6;2015;"28"
2013;"2015-07-07";1436207400;"Weekday";"Tuesday";"July";7;2015;"28"
2014;"2015-07-08";1436293800;"Weekday";"Wednesday";"July";8;2015;"28"
2015;"2015-07-09";1436380200;"Weekday";"Thursday";"July";9;2015;"28"
2016;"2015-07-10";1436466600;"Weekday";"Friday";"July";10;2015;"28"
2017;"2015-07-11";1436553000;"Weekend";"Saturday";"July";11;2015;"28"
2018;"2015-07-12";1436639400;"Weekend";"Sunday";"July";12;2015;"28"
2019;"2015-07-13";1436725800;"Weekday";"Monday";"July";13;2015;"29"
2020;"2015-07-14";1436812200;"Weekday";"Tuesday";"July";14;2015;"29"
2021;"2015-07-15";1436898600;"Weekday";"Wednesday";"July";15;2015;"29"
2022;"2015-07-16";1436985000;"Weekday";"Thursday";"July";16;2015;"29"
2023;"2015-07-17";1437071400;"Weekday";"Friday";"July";17;2015;"29"
2024;"2015-07-18";1437157800;"Weekend";"Saturday";"July";18;2015;"29"
2025;"2015-07-19";1437244200;"Weekend";"Sunday";"July";19;2015;"29"
2026;"2015-07-20";1437330600;"Weekday";"Monday";"July";20;2015;"30"
2027;"2015-07-21";1437417000;"Weekday";"Tuesday";"July";21;2015;"30"
2028;"2015-07-22";1437503400;"Weekday";"Wednesday";"July";22;2015;"30"
2029;"2015-07-23";1437589800;"Weekday";"Thursday";"July";23;2015;"30"
2030;"2015-07-24";1437676200;"Weekday";"Friday";"July";24;2015;"30"
2031;"2015-07-25";1437762600;"Weekend";"Saturday";"July";25;2015;"30"
2032;"2015-07-26";1437849000;"Weekend";"Sunday";"July";26;2015;"30"
2033;"2015-07-27";1437935400;"Weekday";"Monday";"July";27;2015;"31"
2034;"2015-07-28";1438021800;"Weekday";"Tuesday";"July";28;2015;"31"
2035;"2015-07-29";1438108200;"Weekday";"Wednesday";"July";29;2015;"31"
2036;"2015-07-30";1438194600;"Weekday";"Thursday";"July";30;2015;"31"
2037;"2015-07-31";1438281000;"Weekday";"Friday";"July";31;2015;"31"
2038;"2015-08-01";1438367400;"Weekend";"Saturday";"August";1;2015;"31"
2039;"2015-08-02";1438453800;"Weekend";"Sunday";"August";2;2015;"31"
2040;"2015-08-03";1438540200;"Weekday";"Monday";"August";3;2015;"32"
2041;"2015-08-04";1438626600;"Weekday";"Tuesday";"August";4;2015;"32"
2042;"2015-08-05";1438713000;"Weekday";"Wednesday";"August";5;2015;"32"
2043;"2015-08-06";1438799400;"Weekday";"Thursday";"August";6;2015;"32"
2044;"2015-08-07";1438885800;"Weekday";"Friday";"August";7;2015;"32"
2045;"2015-08-08";1438972200;"Weekend";"Saturday";"August";8;2015;"32"
2046;"2015-08-09";1439058600;"Weekend";"Sunday";"August";9;2015;"32"
2047;"2015-08-10";1439145000;"Weekday";"Monday";"August";10;2015;"33"
2048;"2015-08-11";1439231400;"Weekday";"Tuesday";"August";11;2015;"33"
2049;"2015-08-12";1439317800;"Weekday";"Wednesday";"August";12;2015;"33"
2050;"2015-08-13";1439404200;"Weekday";"Thursday";"August";13;2015;"33"
2051;"2015-08-14";1439490600;"Weekday";"Friday";"August";14;2015;"33"
2052;"2015-08-15";1439577000;"Weekend";"Saturday";"August";15;2015;"33"
2053;"2015-08-16";1439663400;"Weekend";"Sunday";"August";16;2015;"33"
2054;"2015-08-17";1439749800;"Weekday";"Monday";"August";17;2015;"34"
2055;"2015-08-18";1439836200;"Weekday";"Tuesday";"August";18;2015;"34"
2056;"2015-08-19";1439922600;"Weekday";"Wednesday";"August";19;2015;"34"
2057;"2015-08-20";1440009000;"Weekday";"Thursday";"August";20;2015;"34"
2058;"2015-08-21";1440095400;"Weekday";"Friday";"August";21;2015;"34"
2059;"2015-08-22";1440181800;"Weekend";"Saturday";"August";22;2015;"34"
2060;"2015-08-23";1440268200;"Weekend";"Sunday";"August";23;2015;"34"
2061;"2015-08-24";1440354600;"Weekday";"Monday";"August";24;2015;"35"
2062;"2015-08-25";1440441000;"Weekday";"Tuesday";"August";25;2015;"35"
2063;"2015-08-26";1440527400;"Weekday";"Wednesday";"August";26;2015;"35"
2064;"2015-08-27";1440613800;"Weekday";"Thursday";"August";27;2015;"35"
2065;"2015-08-28";1440700200;"Weekday";"Friday";"August";28;2015;"35"
2066;"2015-08-29";1440786600;"Weekend";"Saturday";"August";29;2015;"35"
2067;"2015-08-30";1440873000;"Weekend";"Sunday";"August";30;2015;"35"
2068;"2015-08-31";1440959400;"Weekday";"Monday";"August";31;2015;"36"
2069;"2015-09-01";1441045800;"Weekday";"Tuesday";"September";1;2015;"36"
2070;"2015-09-02";1441132200;"Weekday";"Wednesday";"September";2;2015;"36"
2071;"2015-09-03";1441218600;"Weekday";"Thursday";"September";3;2015;"36"
2072;"2015-09-04";1441305000;"Weekday";"Friday";"September";4;2015;"36"
2073;"2015-09-05";1441391400;"Weekend";"Saturday";"September";5;2015;"36"
2074;"2015-09-06";1441477800;"Weekend";"Sunday";"September";6;2015;"36"
2075;"2015-09-07";1441564200;"Weekday";"Monday";"September";7;2015;"37"
2076;"2015-09-08";1441650600;"Weekday";"Tuesday";"September";8;2015;"37"
2077;"2015-09-09";1441737000;"Weekday";"Wednesday";"September";9;2015;"37"
2078;"2015-09-10";1441823400;"Weekday";"Thursday";"September";10;2015;"37"
2079;"2015-09-11";1441909800;"Weekday";"Friday";"September";11;2015;"37"
2080;"2015-09-12";1441996200;"Weekend";"Saturday";"September";12;2015;"37"
2081;"2015-09-13";1442082600;"Weekend";"Sunday";"September";13;2015;"37"
2082;"2015-09-14";1442169000;"Weekday";"Monday";"September";14;2015;"38"
2083;"2015-09-15";1442255400;"Weekday";"Tuesday";"September";15;2015;"38"
2084;"2015-09-16";1442341800;"Weekday";"Wednesday";"September";16;2015;"38"
2085;"2015-09-17";1442428200;"Weekday";"Thursday";"September";17;2015;"38"
2086;"2015-09-18";1442514600;"Weekday";"Friday";"September";18;2015;"38"
2087;"2015-09-19";1442601000;"Weekend";"Saturday";"September";19;2015;"38"
2088;"2015-09-20";1442687400;"Weekend";"Sunday";"September";20;2015;"38"
2089;"2015-09-21";1442773800;"Weekday";"Monday";"September";21;2015;"39"
2090;"2015-09-22";1442860200;"Weekday";"Tuesday";"September";22;2015;"39"
2091;"2015-09-23";1442946600;"Weekday";"Wednesday";"September";23;2015;"39"
2092;"2015-09-24";1443033000;"Weekday";"Thursday";"September";24;2015;"39"
2093;"2015-09-25";1443119400;"Weekday";"Friday";"September";25;2015;"39"
2094;"2015-09-26";1443205800;"Weekend";"Saturday";"September";26;2015;"39"
2095;"2015-09-27";1443292200;"Weekend";"Sunday";"September";27;2015;"39"
2096;"2015-09-28";1443378600;"Weekday";"Monday";"September";28;2015;"40"
2097;"2015-09-29";1443465000;"Weekday";"Tuesday";"September";29;2015;"40"
2098;"2015-09-30";1443551400;"Weekday";"Wednesday";"September";30;2015;"40"
2099;"2015-10-01";1443637800;"Weekday";"Thursday";"October";1;2015;"40"
2100;"2015-10-02";1443724200;"Weekday";"Friday";"October";2;2015;"40"
2101;"2015-10-03";1443810600;"Weekend";"Saturday";"October";3;2015;"40"
2102;"2015-10-04";1443897000;"Weekend";"Sunday";"October";4;2015;"40"
2103;"2015-10-05";1443983400;"Weekday";"Monday";"October";5;2015;"41"
2104;"2015-10-06";1444069800;"Weekday";"Tuesday";"October";6;2015;"41"
2105;"2015-10-07";1444156200;"Weekday";"Wednesday";"October";7;2015;"41"
2106;"2015-10-08";1444242600;"Weekday";"Thursday";"October";8;2015;"41"
2107;"2015-10-09";1444329000;"Weekday";"Friday";"October";9;2015;"41"
2108;"2015-10-10";1444415400;"Weekend";"Saturday";"October";10;2015;"41"
2109;"2015-10-11";1444501800;"Weekend";"Sunday";"October";11;2015;"41"
2110;"2015-10-12";1444588200;"Weekday";"Monday";"October";12;2015;"42"
2111;"2015-10-13";1444674600;"Weekday";"Tuesday";"October";13;2015;"42"
2112;"2015-10-14";1444761000;"Weekday";"Wednesday";"October";14;2015;"42"
2113;"2015-10-15";1444847400;"Weekday";"Thursday";"October";15;2015;"42"
2114;"2015-10-16";1444933800;"Weekday";"Friday";"October";16;2015;"42"
2115;"2015-10-17";1445020200;"Weekend";"Saturday";"October";17;2015;"42"
2116;"2015-10-18";1445106600;"Weekend";"Sunday";"October";18;2015;"42"
2117;"2015-10-19";1445193000;"Weekday";"Monday";"October";19;2015;"43"
2118;"2015-10-20";1445279400;"Weekday";"Tuesday";"October";20;2015;"43"
2119;"2015-10-21";1445365800;"Weekday";"Wednesday";"October";21;2015;"43"
2120;"2015-10-22";1445452200;"Weekday";"Thursday";"October";22;2015;"43"
2121;"2015-10-23";1445538600;"Weekday";"Friday";"October";23;2015;"43"
2122;"2015-10-24";1445625000;"Weekend";"Saturday";"October";24;2015;"43"
2123;"2015-10-25";1445711400;"Weekend";"Sunday";"October";25;2015;"43"
2124;"2015-10-26";1445797800;"Weekday";"Monday";"October";26;2015;"44"
2125;"2015-10-27";1445884200;"Weekday";"Tuesday";"October";27;2015;"44"
2126;"2015-10-28";1445970600;"Weekday";"Wednesday";"October";28;2015;"44"
2127;"2015-10-29";1446057000;"Weekday";"Thursday";"October";29;2015;"44"
2128;"2015-10-30";1446143400;"Weekday";"Friday";"October";30;2015;"44"
2129;"2015-10-31";1446229800;"Weekend";"Saturday";"October";31;2015;"44"
2130;"2015-11-01";1446316200;"Weekend";"Sunday";"November";1;2015;"44"
2131;"2015-11-02";1446402600;"Weekday";"Monday";"November";2;2015;"45"
2132;"2015-11-03";1446489000;"Weekday";"Tuesday";"November";3;2015;"45"
2133;"2015-11-04";1446575400;"Weekday";"Wednesday";"November";4;2015;"45"
2134;"2015-11-05";1446661800;"Weekday";"Thursday";"November";5;2015;"45"
2135;"2015-11-06";1446748200;"Weekday";"Friday";"November";6;2015;"45"
2136;"2015-11-07";1446834600;"Weekend";"Saturday";"November";7;2015;"45"
2137;"2015-11-08";1446921000;"Weekend";"Sunday";"November";8;2015;"45"
2138;"2015-11-09";1447007400;"Weekday";"Monday";"November";9;2015;"46"
2139;"2015-11-10";1447093800;"Weekday";"Tuesday";"November";10;2015;"46"
2140;"2015-11-11";1447180200;"Weekday";"Wednesday";"November";11;2015;"46"
2141;"2015-11-12";1447266600;"Weekday";"Thursday";"November";12;2015;"46"
2142;"2015-11-13";1447353000;"Weekday";"Friday";"November";13;2015;"46"
2143;"2015-11-14";1447439400;"Weekend";"Saturday";"November";14;2015;"46"
2144;"2015-11-15";1447525800;"Weekend";"Sunday";"November";15;2015;"46"
2145;"2015-11-16";1447612200;"Weekday";"Monday";"November";16;2015;"47"
2146;"2015-11-17";1447698600;"Weekday";"Tuesday";"November";17;2015;"47"
2147;"2015-11-18";1447785000;"Weekday";"Wednesday";"November";18;2015;"47"
2148;"2015-11-19";1447871400;"Weekday";"Thursday";"November";19;2015;"47"
2149;"2015-11-20";1447957800;"Weekday";"Friday";"November";20;2015;"47"
2150;"2015-11-21";1448044200;"Weekend";"Saturday";"November";21;2015;"47"
2151;"2015-11-22";1448130600;"Weekend";"Sunday";"November";22;2015;"47"
2152;"2015-11-23";1448217000;"Weekday";"Monday";"November";23;2015;"48"
2153;"2015-11-24";1448303400;"Weekday";"Tuesday";"November";24;2015;"48"
2154;"2015-11-25";1448389800;"Weekday";"Wednesday";"November";25;2015;"48"
2155;"2015-11-26";1448476200;"Weekday";"Thursday";"November";26;2015;"48"
2156;"2015-11-27";1448562600;"Weekday";"Friday";"November";27;2015;"48"
2157;"2015-11-28";1448649000;"Weekend";"Saturday";"November";28;2015;"48"
2158;"2015-11-29";1448735400;"Weekend";"Sunday";"November";29;2015;"48"
2159;"2015-11-30";1448821800;"Weekday";"Monday";"November";30;2015;"49"
2160;"2015-12-01";1448908200;"Weekday";"Tuesday";"December";1;2015;"49"
2161;"2015-12-02";1448994600;"Weekday";"Wednesday";"December";2;2015;"49"
2162;"2015-12-03";1449081000;"Weekday";"Thursday";"December";3;2015;"49"
2163;"2015-12-04";1449167400;"Weekday";"Friday";"December";4;2015;"49"
2164;"2015-12-05";1449253800;"Weekend";"Saturday";"December";5;2015;"49"
2165;"2015-12-06";1449340200;"Weekend";"Sunday";"December";6;2015;"49"
2166;"2015-12-07";1449426600;"Weekday";"Monday";"December";7;2015;"50"
2167;"2015-12-08";1449513000;"Weekday";"Tuesday";"December";8;2015;"50"
2168;"2015-12-09";1449599400;"Weekday";"Wednesday";"December";9;2015;"50"
2169;"2015-12-10";1449685800;"Weekday";"Thursday";"December";10;2015;"50"
2170;"2015-12-11";1449772200;"Weekday";"Friday";"December";11;2015;"50"
2171;"2015-12-12";1449858600;"Weekend";"Saturday";"December";12;2015;"50"
2172;"2015-12-13";1449945000;"Weekend";"Sunday";"December";13;2015;"50"
2173;"2015-12-14";1450031400;"Weekday";"Monday";"December";14;2015;"51"
2174;"2015-12-15";1450117800;"Weekday";"Tuesday";"December";15;2015;"51"
2175;"2015-12-16";1450204200;"Weekday";"Wednesday";"December";16;2015;"51"
2176;"2015-12-17";1450290600;"Weekday";"Thursday";"December";17;2015;"51"
2177;"2015-12-18";1450377000;"Weekday";"Friday";"December";18;2015;"51"
2178;"2015-12-19";1450463400;"Weekend";"Saturday";"December";19;2015;"51"
2179;"2015-12-20";1450549800;"Weekend";"Sunday";"December";20;2015;"51"
2180;"2015-12-21";1450636200;"Weekday";"Monday";"December";21;2015;"52"
2181;"2015-12-22";1450722600;"Weekday";"Tuesday";"December";22;2015;"52"
2182;"2015-12-23";1450809000;"Weekday";"Wednesday";"December";23;2015;"52"
2183;"2015-12-24";1450895400;"Weekday";"Thursday";"December";24;2015;"52"
2184;"2015-12-25";1450981800;"Weekday";"Friday";"December";25;2015;"52"
2185;"2015-12-26";1451068200;"Weekend";"Saturday";"December";26;2015;"52"
2186;"2015-12-27";1451154600;"Weekend";"Sunday";"December";27;2015;"52"
2187;"2015-12-28";1451241000;"Weekday";"Monday";"December";28;2015;"53"
2188;"2015-12-29";1451327400;"Weekday";"Tuesday";"December";29;2015;"53"
2189;"2015-12-30";1451413800;"Weekday";"Wednesday";"December";30;2015;"53"
2190;"2015-12-31";1451500200;"Weekday";"Thursday";"December";31;2015;"53"
2191;"2016-01-01";1451586600;"Weekday";"Friday";"January";1;2016;"53"
2192;"2016-01-02";1451673000;"Weekend";"Saturday";"January";2;2016;"53"
2193;"2016-01-03";1451759400;"Weekend";"Sunday";"January";3;2016;"53"
2194;"2016-01-04";1451845800;"Weekday";"Monday";"January";4;2016;"01"
2195;"2016-01-05";1451932200;"Weekday";"Tuesday";"January";5;2016;"01"
2196;"2016-01-06";1452018600;"Weekday";"Wednesday";"January";6;2016;"01"
2197;"2016-01-07";1452105000;"Weekday";"Thursday";"January";7;2016;"01"
2198;"2016-01-08";1452191400;"Weekday";"Friday";"January";8;2016;"01"
2199;"2016-01-09";1452277800;"Weekend";"Saturday";"January";9;2016;"01"
2200;"2016-01-10";1452364200;"Weekend";"Sunday";"January";10;2016;"01"
2201;"2016-01-11";1452450600;"Weekday";"Monday";"January";11;2016;"02"
2202;"2016-01-12";1452537000;"Weekday";"Tuesday";"January";12;2016;"02"
2203;"2016-01-13";1452623400;"Weekday";"Wednesday";"January";13;2016;"02"
2204;"2016-01-14";1452709800;"Weekday";"Thursday";"January";14;2016;"02"
2205;"2016-01-15";1452796200;"Weekday";"Friday";"January";15;2016;"02"
2206;"2016-01-16";1452882600;"Weekend";"Saturday";"January";16;2016;"02"
2207;"2016-01-17";1452969000;"Weekend";"Sunday";"January";17;2016;"02"
2208;"2016-01-18";1453055400;"Weekday";"Monday";"January";18;2016;"03"
2209;"2016-01-19";1453141800;"Weekday";"Tuesday";"January";19;2016;"03"
2210;"2016-01-20";1453228200;"Weekday";"Wednesday";"January";20;2016;"03"
2211;"2016-01-21";1453314600;"Weekday";"Thursday";"January";21;2016;"03"
2212;"2016-01-22";1453401000;"Weekday";"Friday";"January";22;2016;"03"
2213;"2016-01-23";1453487400;"Weekend";"Saturday";"January";23;2016;"03"
2214;"2016-01-24";1453573800;"Weekend";"Sunday";"January";24;2016;"03"
2215;"2016-01-25";1453660200;"Weekday";"Monday";"January";25;2016;"04"
2216;"2016-01-26";1453746600;"Weekday";"Tuesday";"January";26;2016;"04"
2217;"2016-01-27";1453833000;"Weekday";"Wednesday";"January";27;2016;"04"
2218;"2016-01-28";1453919400;"Weekday";"Thursday";"January";28;2016;"04"
2219;"2016-01-29";1454005800;"Weekday";"Friday";"January";29;2016;"04"
2220;"2016-01-30";1454092200;"Weekend";"Saturday";"January";30;2016;"04"
2221;"2016-01-31";1454178600;"Weekend";"Sunday";"January";31;2016;"04"
2222;"2016-02-01";1454265000;"Weekday";"Monday";"February";1;2016;"05"
2223;"2016-02-02";1454351400;"Weekday";"Tuesday";"February";2;2016;"05"
2224;"2016-02-03";1454437800;"Weekday";"Wednesday";"February";3;2016;"05"
2225;"2016-02-04";1454524200;"Weekday";"Thursday";"February";4;2016;"05"
2226;"2016-02-05";1454610600;"Weekday";"Friday";"February";5;2016;"05"
2227;"2016-02-06";1454697000;"Weekend";"Saturday";"February";6;2016;"05"
2228;"2016-02-07";1454783400;"Weekend";"Sunday";"February";7;2016;"05"
2229;"2016-02-08";1454869800;"Weekday";"Monday";"February";8;2016;"06"
2230;"2016-02-09";1454956200;"Weekday";"Tuesday";"February";9;2016;"06"
2231;"2016-02-10";1455042600;"Weekday";"Wednesday";"February";10;2016;"06"
2232;"2016-02-11";1455129000;"Weekday";"Thursday";"February";11;2016;"06"
2233;"2016-02-12";1455215400;"Weekday";"Friday";"February";12;2016;"06"
2234;"2016-02-13";1455301800;"Weekend";"Saturday";"February";13;2016;"06"
2235;"2016-02-14";1455388200;"Weekend";"Sunday";"February";14;2016;"06"
2236;"2016-02-15";1455474600;"Weekday";"Monday";"February";15;2016;"07"
2237;"2016-02-16";1455561000;"Weekday";"Tuesday";"February";16;2016;"07"
2238;"2016-02-17";1455647400;"Weekday";"Wednesday";"February";17;2016;"07"
2239;"2016-02-18";1455733800;"Weekday";"Thursday";"February";18;2016;"07"
2240;"2016-02-19";1455820200;"Weekday";"Friday";"February";19;2016;"07"
2241;"2016-02-20";1455906600;"Weekend";"Saturday";"February";20;2016;"07"
2242;"2016-02-21";1455993000;"Weekend";"Sunday";"February";21;2016;"07"
2243;"2016-02-22";1456079400;"Weekday";"Monday";"February";22;2016;"08"
2244;"2016-02-23";1456165800;"Weekday";"Tuesday";"February";23;2016;"08"
2245;"2016-02-24";1456252200;"Weekday";"Wednesday";"February";24;2016;"08"
2246;"2016-02-25";1456338600;"Weekday";"Thursday";"February";25;2016;"08"
2247;"2016-02-26";1456425000;"Weekday";"Friday";"February";26;2016;"08"
2248;"2016-02-27";1456511400;"Weekend";"Saturday";"February";27;2016;"08"
2249;"2016-02-28";1456597800;"Weekend";"Sunday";"February";28;2016;"08"
2250;"2016-02-29";1456684200;"Weekday";"Monday";"February";29;2016;"09"
2251;"2016-03-01";1456770600;"Weekday";"Tuesday";"March";1;2016;"09"
2252;"2016-03-02";1456857000;"Weekday";"Wednesday";"March";2;2016;"09"
2253;"2016-03-03";1456943400;"Weekday";"Thursday";"March";3;2016;"09"
2254;"2016-03-04";1457029800;"Weekday";"Friday";"March";4;2016;"09"
2255;"2016-03-05";1457116200;"Weekend";"Saturday";"March";5;2016;"09"
2256;"2016-03-06";1457202600;"Weekend";"Sunday";"March";6;2016;"09"
2257;"2016-03-07";1457289000;"Weekday";"Monday";"March";7;2016;"10"
2258;"2016-03-08";1457375400;"Weekday";"Tuesday";"March";8;2016;"10"
2259;"2016-03-09";1457461800;"Weekday";"Wednesday";"March";9;2016;"10"
2260;"2016-03-10";1457548200;"Weekday";"Thursday";"March";10;2016;"10"
2261;"2016-03-11";1457634600;"Weekday";"Friday";"March";11;2016;"10"
2262;"2016-03-12";1457721000;"Weekend";"Saturday";"March";12;2016;"10"
2263;"2016-03-13";1457807400;"Weekend";"Sunday";"March";13;2016;"10"
2264;"2016-03-14";1457893800;"Weekday";"Monday";"March";14;2016;"11"
2265;"2016-03-15";1457980200;"Weekday";"Tuesday";"March";15;2016;"11"
2266;"2016-03-16";1458066600;"Weekday";"Wednesday";"March";16;2016;"11"
2267;"2016-03-17";1458153000;"Weekday";"Thursday";"March";17;2016;"11"
2268;"2016-03-18";1458239400;"Weekday";"Friday";"March";18;2016;"11"
2269;"2016-03-19";1458325800;"Weekend";"Saturday";"March";19;2016;"11"
2270;"2016-03-20";1458412200;"Weekend";"Sunday";"March";20;2016;"11"
2271;"2016-03-21";1458498600;"Weekday";"Monday";"March";21;2016;"12"
2272;"2016-03-22";1458585000;"Weekday";"Tuesday";"March";22;2016;"12"
2273;"2016-03-23";1458671400;"Weekday";"Wednesday";"March";23;2016;"12"
2274;"2016-03-24";1458757800;"Weekday";"Thursday";"March";24;2016;"12"
2275;"2016-03-25";1458844200;"Weekday";"Friday";"March";25;2016;"12"
2276;"2016-03-26";1458930600;"Weekend";"Saturday";"March";26;2016;"12"
2277;"2016-03-27";1459017000;"Weekend";"Sunday";"March";27;2016;"12"
2278;"2016-03-28";1459103400;"Weekday";"Monday";"March";28;2016;"13"
2279;"2016-03-29";1459189800;"Weekday";"Tuesday";"March";29;2016;"13"
2280;"2016-03-30";1459276200;"Weekday";"Wednesday";"March";30;2016;"13"
2281;"2016-03-31";1459362600;"Weekday";"Thursday";"March";31;2016;"13"
2282;"2016-04-01";1459449000;"Weekday";"Friday";"April";1;2016;"13"
2283;"2016-04-02";1459535400;"Weekend";"Saturday";"April";2;2016;"13"
